k, N1, "N1 w/o PoRs", T1
6980000.0,131071.0,793181.8181818182,801989152088.3333
6990000.0,131071.0,794318.1818181818,803299862088.3333
7000000.0,131071.0,795454.5454545454,804610572088.3333
7010000.0,131071.0,796590.9090909091,805921282088.3333
7020000.0,131071.0,797727.2727272727,807231992088.3333
7030000.0,131071.0,798863.6363636364,808542702088.3333
7040000.0,131071.0,800000.0,809853412088.3333
7050000.0,131071.0,801136.3636363636,811164122088.3333
7060000.0,131071.0,802272.7272727273,812474832088.3333
7070000.0,131071.0,803409.0909090909,813785542088.3333
7080000.0,131071.0,804545.4545454546,815096252088.3333
7090000.0,131071.0,805681.8181818182,816406962088.3333
7100000.0,131071.0,806818.1818181818,817717672088.3333
7110000.0,131071.0,807954.5454545454,819028382088.3333
7120000.0,131071.0,809090.9090909091,820339092088.3333
7130000.0,131071.0,810227.2727272727,821649802088.3333
7140000.0,131071.0,811363.6363636364,822960512088.3333
7150000.0,131071.0,812500.0,824271222088.3333
7160000.0,131071.0,813636.3636363636,825581932088.3333
7170000.0,131071.0,814772.7272727273,826892642088.3333
7180000.0,131071.0,815909.0909090909,828203352088.3333
7190000.0,131071.0,817045.4545454546,829514062088.3333
7200000.0,131071.0,818181.8181818182,830824772088.3333
7210000.0,131071.0,819318.1818181818,832135482088.3333
7220000.0,131071.0,820454.5454545454,833446192088.3333
7230000.0,131071.0,821590.9090909091,834756902088.3333
7240000.0,131071.0,822727.2727272727,836067612088.3333
7250000.0,131071.0,823863.6363636364,837378322088.3333
7260000.0,131071.0,825000.0,838689032088.3333
7270000.0,131071.0,826136.3636363636,839999742088.3333
7280000.0,131071.0,827272.7272727273,841310452088.3333
7290000.0,131071.0,828409.0909090909,842621162088.3333
7300000.0,131071.0,829545.4545454546,843931872088.3333
7310000.0,131071.0,830681.8181818182,845242582088.3333
7320000.0,131071.0,831818.1818181818,846553292088.3333
7330000.0,131071.0,832954.5454545454,847864002088.3333
7340000.0,131071.0,834090.9090909091,849174712088.3333
7350000.0,131071.0,835227.2727272727,850485422088.3333
7360000.0,131071.0,836363.6363636364,851796132088.3333
7370000.0,131071.0,837500.0,853106842088.3333
7380000.0,131071.0,838636.3636363636,854417552088.3333
7390000.0,131071.0,839772.7272727273,855728262088.3333
7400000.0,131071.0,840909.0909090909,857038972088.3333
7410000.0,131071.0,842045.4545454546,858349682088.3333
7420000.0,131071.0,843181.8181818182,859660392088.3333
7430000.0,131071.0,844318.1818181818,860971102088.3333
7440000.0,131071.0,845454.5454545454,862281812088.3333
7450000.0,131071.0,846590.9090909091,863592522088.3333
7460000.0,131071.0,847727.2727272727,864903232088.3333
7470000.0,131071.0,848863.6363636364,866213942088.3333
